Zip Code,City,State,Population,Population Estimate,Business Annual Payroll,Business First Quarter Payroll,Median Age,Male Population,Female Population,Median Age Female,Median Age Male,Households,Persons Per Household,Income Per Household,Number of Businesses,Number of Employees,Delivery Business,Delivery Residential,Delivery Total,Average House Value,CBSA Population,CBSA Division Population,CBSA Name,CBSA Number,CBSA Type,City Alias Name,State Full Name,State FIPS,County Name,County FIPS,Latitude,Longitude,Region,Division,Area Code,DayLight Savings,Land Area,Water Area,Congressional District,Congressional Land Area,Asian Population,Black or African American Population,American Indian or Alaskan Native Population,Native Hawaiian or other Pacific Islander Population,White Population,Other Population,Growing Counties A,Growing Counties B,Growth Increase Number,Growth Increase Percentage,Growth Rank
"12942","KEENE","NY","646","333","3104","677","48.3","306","340","47.7","49.2","297","2.18","56528","25","116","7","153","419","240100","0","0","","","","KEENE","New York","36","ESSEX","031","44.26167","-73.799366","Northeast","Middle Atlantic","518","Y","52.935","0.122","21","15114.76","5","3","2","0","637","1","0","0","0","0","0"
"12943","KEENE VALLEY","NY","459","92","6852","1216","55.1","220","239","57.6","52.1","229","2","41667","30","166","4","46","302","207700","0","0","","","","KEENE VALLEY","New York","36","ESSEX","031","44.149662","-73.839083","Northeast","Middle Atlantic","518","Y","103.005","0.554","21","15114.76","4","1","3","0","454","8","0","0","0","0","0"
"12946","LAKE PLACID","NY","5492","5502","100490","22438","43.4","2724","2768","45.5","40.8","2409","2.11","60801","354","3118","383","2608","3632","247800","0","0","","","","LAKE PLACID","New York","36","ESSEX","031","44.23893","-73.992546","Northeast","Middle Atlantic","518","Y","129.446","4.057","21","15114.76","98","57","23","8","5350","19","0","0","0","0","0"
"12950","LEWIS","NY","929","461","3307","727","40.6","500","429","41.7","40","342","2.51","68750","20","89","4","184","358","102600","0","0","","","","LEWIS","New York","36","ESSEX","031","44.32123","-73.582082","Northeast","Middle Atlantic","518","Y","47.14","0.142","21","15114.76","2","35","5","2","888","5","0","0","0","0","0"
"12956","MINEVILLE","NY","1259","863","1568","373","37.5","671","588","41","35","482","2.34","57188","11","51","1","369","512","77400","0","0","","","","GROVER HILLS","New York","36","ESSEX","031","44.088047","-73.513332","Northeast","Middle Atlantic","518","Y","9.011","0.184","21","15114.76","3","66","7","0","1181","13","0","0","0","0","0"
"12960","MORIAH","NY","1148","663","1039","158","43.8","608","540","44.4","43.1","464","2.45","79622","11","22","5","271","437","142300","0","0","","","","MORIAH","New York","36","ESSEX","031","44.024892","-73.542767","Northeast","Middle Atlantic","518","Y","30.402","0.35","21","15114.76","9","9","7","0","1131","5","0","0","0","0","0"
"12961","MORIAH CENTER","NY","180","86","0","0","47.3","103","77","47.5","47.1","71","2.54","28980","2","0","0","34","90","112500","0","0","","","","MORIAH CENTER","New York","36","ESSEX","031","44.063927","-73.572146","Northeast","Middle Atlantic","518","Y","4.001","0","21","15114.76","0","0","1","0","180","0","0","0","0","0","0"
"12964","NEW RUSSIA","NY","161","113","0","0","48.9","77","84","45","52.5","68","2.37","158438","2","0","0","48","119","0","0","0","","","","NEW RUSSIA","New York","36","ESSEX","031","44.145283","-73.607234","Northeast","Middle Atlantic","518","Y","34.498","0.709","21","15114.76","0","1","0","0","160","0","0","0","0","0","0"
"12974","PORT HENRY","NY","1599","1433","14479","3265","42.7","787","812","43.4","42","707","2.25","51389","51","390","48","637","751","101000","0","0","","","","PORT HENRY","New York","36","ESSEX","031","44.055588","-73.460534","Northeast","Middle Atlantic","518/838","Y","8.037","0.015","21","15114.76","6","8","13","1","1581","11","0","0","0","0","0"
"12975","PORT KENT","NY","265","0","0","0","47.3","123","142","47.8","46.8","118","2.25","0","2","0","0","0","198","131300","0","0","","","","PORT KENT","New York","36","ESSEX","031","44.5283","-73.4075","Northeast","Middle Atlantic","518","Y","2.852","0","21","15114.76","3","0","1","0","262","0","0","0","0","0","0"
"12977","RAY BROOK","NY","1753","0","4432","971","33.8","1691","62","41.5","33.8","49","2.37","0","16","114","0","0","164","0","0","0","","","","RAY BROOK","New York","36","ESSEX","031","44.3","-74.0856","Northeast","Middle Atlantic","518","Y","8.945","0.112","21","15114.76","24","853","47","4","614","267","0","0","0","0","0"
"12987","UPPER JAY","NY","201","111","0","0","49.9","98","103","49.1","51.7","90","2.19","32500","4","0","3","51","393","135000","0","0","","","","UPPER JAY","New York","36","ESSEX","031","44.321046","-73.768032","Northeast","Middle Atlantic","518","Y","6.199","0.015","21","15114.76","3","3","3","1","194","3","0","0","0","0","0"
"12993","WESTPORT","NY","1623","1220","9287","1786","49","778","845","48","49.9","719","2.24","47727","49","225","21","545","949","148800","0","0","","","","WADHAMS","New York","36","ESSEX","031","44.192866","-73.442076","Northeast","Middle Atlantic","518/838","Y","72.064","0.237","21","15114.76","9","10","17","0","1601","4","0","0","0","0","0"
"12996","WILLSBORO","NY","2086","1853","17341","4742","48","1029","1057","48.3","47.8","895","2.32","63750","48","408","22","799","1071","123800","0","0","","","","REBER","New York","36","ESSEX","031","44.365018","-73.392459","Northeast","Middle Atlantic","518","Y","50.893","0.873","21","15114.76","11","19","17","1","2064","9","0","0","0","0","0"
"12997","WILMINGTON","NY","1239","773","6509","1756","43.6","621","618","44","43.2","536","2.31","58229","38","332","15","335","701","210300","0","0","","","","WHITEFACE MOUNTAIN","New York","36","ESSEX","031","44.390296","-73.840573","Northeast","Middle Atlantic","518","Y","65.237","0.233","21","15114.76","9","6","9","0","1224","0","0","0","0","0","0"
"12998","WITHERBEE","NY","526","351","0","0","38.9","252","274","40.3","38.3","216","2.44","42734","0","0","0","144","255","0","0","0","","","","WITHERBEE","New York","36","ESSEX","031","44.0831","-73.5379","Northeast","Middle Atlantic","518","Y","12.038","0.123","21","15114.76","1","10","8","0","510","0","0","0","0","0","0"
"12914","BOMBAY","NY","1044","920","444","105","34","512","532","34.3","33.6","367","2.84","50938","3","9","6","324","384","78800","51599","0","Malone, NY","31660","Micro","BOMBAY","New York","36","FRANKLIN","033","44.930567","-74.609694","Northeast","Middle Atlantic","518","Y","31.899","0.164","21","15114.76","12","14","173","0","866","1","0","0","0","0","0"
"12915","BRAINARDSVILLE","NY","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","91","0","51599","0","Malone, NY","31660","Micro","BRAINARDSVILLE","New York","36","FRANKLIN","033","44.8575","-74.0339","Northeast","Middle Atlantic","518","Y","0","0","21","15114.76","0","0","0","0","0","0","0","0","0","0","0"
"12916","BRUSHTON","NY","2135","1927","2464","489","37.4","1061","1074","37.9","36.8","839","2.54","62549","17","79","17","759","996","100500","51599","0","Malone, NY","31660","Micro","ALBURGH","New York","36","FRANKLIN","033","44.840522","-74.511991","Northeast","Middle Atlantic","518","Y","41.463","0.014","21","15114.76","3","2","35","0","2110","0","0","0","0","0","0"
"12917","BURKE","NY","1403","1338","2182","438","38.6","731","672","39.8","37.3","536","2.62","52171","18","72","12","511","596","105900","51599","0","Malone, NY","31660","Micro","BURKE","New York","36","FRANKLIN","033","44.920076","-74.167333","Northeast","Middle Atlantic","518","Y","43.078","0","21","15114.76","7","11","17","3","1380","5","0","0","0","0","0"
"12920","CHATEAUGAY","NY","2842","1907","10412","2508","41.3","1516","1326","42.8","39.7","1093","2.39","55615","31","325","12","798","1270","85300","51599","0","Malone, NY","31660","Micro","CHATEAUGAY","New York","36","FRANKLIN","033","44.883736","-74.057941","Northeast","Middle Atlantic","518","Y","92.793","1.259","21","15114.76","9","136","20","6","2675","14","0","0","0","0","0"
"12926","CONSTABLE","NY","2208","2215","2296","343","40.5","1154","1054","40.8","40.3","879","2.5","47857","21","86","14","886","1014","86200","51599","0","Malone, NY","31660","Micro","CONSTABLE","New York","36","FRANKLIN","033","44.945946","-74.33228","Northeast","Middle Atlantic","518","Y","48.481","0.021","21","15114.76","10","7","39","2","2169","8","0","0","0","0","0"
"12930","DICKINSON CENTER","NY","634","575","734","69","44","322","312","44.1","43.9","268","2.37","48750","5","12","4","243","307","89200","51599","0","Malone, NY","31660","Micro","DICKINSON CENTER","New York","36","FRANKLIN","033","44.73051","-74.54605","Northeast","Middle Atlantic","518","Y","36.166","0.076","21","15114.76","5","1","10","0","627","0","0","0","0","0","0"
"12937","FORT COVINGTON","NY","1572","1254","2551","589","42.2","787","785","42.8","41.7","631","2.49","44609","23","83","13","504","729","81400","51599","0","Malone, NY","31660","Micro","FORT COVINGTON","New York","36","FRANKLIN","033","44.942494","-74.491515","Northeast","Middle Atlantic","518","Y","32.726","0.005","21","15114.76","6","14","230","2","1386","1","0","0","0","0","0"
"12939","GABRIELS","NY","205","0","127","34","38.2","101","104","37.5","38.5","86","2.38","56389","3","12","0","0","151","138800","51599","0","Malone, NY","31660","Micro","GABRIELS","New York","36","FRANKLIN","033","44.4319","-74.1815","Northeast","Middle Atlantic","518","Y","4.136","0.022","21","15114.76","3","2","2","0","199","2","0","0","0","0","0"
"12945","LAKE CLEAR","NY","638","415","1082","217","45.6","317","321","43.9","47.1","271","2.35","62303","15","28","2","177","999","187100","51599","0","Malone, NY","31660","Micro","LAKE CLEAR","New York","36","FRANKLIN","033","44.3704","-74.216826","Northeast","Middle Atlantic","518","Y","33.208","7.218","21","15114.76","8","7","10","0","631","0","0","0","0","0","0"
"12953","MALONE","NY","15836","11073","159031","36390","38.2","9932","5904","43.8","35.5","4781","2.32","49561","344","4637","377","4773","5535","96200","51599","0","Malone, NY","31660","Micro","DUANE","New York","36","FRANKLIN","033","44.739078","-74.243114","Northeast","Middle Atlantic","518","Y","210.417","4.334","21","15114.76","115","2733","188","2","12586","331","0","0","0","0","0"
"12957","MOIRA","NY","1726","1496","1656","356","39.6","851","875","40.5","38.7","704","2.45","39006","22","94","8","611","746","81700","51599","0","Malone, NY","31660","Micro","MOIRA","New York","36","FRANKLIN","033","44.851056","-74.571742","Northeast","Middle Atlantic","518","Y","31.953","0","21","15114.76","22","8","44","0","1669","2","0","0","0","0","0"
"12966","NORTH BANGOR","NY","2915","2924","3806","788","40.4","1494","1421","40.8","40.1","1135","2.57","47500","26","144","25","1138","1272","72300","51599","0","Malone, NY","31660","Micro","BANGOR","New York","36","FRANKLIN","033","44.805877","-74.419299","Northeast","Middle Atlantic","518","Y","86.158","0.067","21","15114.76","16","20","35","1","2875","14","0","0","0","0","0"
"12969","OWLS HEAD","NY","423","292","0","0","48.2","230","193","48.1","48.3","195","2.17","41058","2","0","1","135","290","86100","51599","0","Malone, NY","31660","Micro","MOUNTAIN VIEW","New York","36","FRANKLIN","033","44.717701","-74.076502","Northeast","Middle Atlantic","518","Y","98.651","1.857","21","15114.76","3","1","8","1","413","3","0","0","0","0","0"
"12970","PAUL SMITHS","NY","963","254","12903","2919","20.5","622","341","20.5","20.5","129","2.31","54167","16","630","0","110","204","179900","51599","0","Malone, NY","31660","Micro","PAUL SMITHS","New York","36","FRANKLIN","033","44.478665","-74.257305","Northeast","Middle Atlantic","518","Y","50.28","3.608","21","15114.76","9","31","9","1","915","7","0","0","0","0","0"
"12976","RAINBOW LAKE","NY","260","0","124","23","47","130","130","46.8","47.5","115","2.26","68750","4","13","0","0","157","213500","51599","0","Malone, NY","31660","Micro","RAINBOW LAKE","New York","36","FRANKLIN","033","44.4667","-74.1735","Northeast","Middle Atlantic","518","Y","38.37","1.198","21","15114.76","0","0","3","0","260","0","0","0","0","0","0"
"12980","SAINT REGIS FALLS","NY","1304","975","1079","254","44.9","646","658","44.9","44.9","557","2.34","41477","13","50","7","417","807","63700","51599","0","Malone, NY","31660","Micro","SAINT REGIS FALLS","New York","36","FRANKLIN","033","44.469017","-74.52197","Northeast","Middle Atlantic","518","Y","255.789","3.429","21","15114.76","3","11","16","0","1288","2","0","0","0","0","0"
"12983","SARANAC LAKE","NY","7494","7096","115931","27088","42.4","3735","3759","44.3","39.9","3524","2.06","55365","273","2800","431","3445","4488","176100","51599","0","Malone, NY","31660","Micro","HARRIETSTOWN","New York","36","FRANKLIN","033","44.350481","-74.248606","Northeast","Middle Atlantic","518","Y","210.523","20.591","21","15114.76","80","128","100","3","7283","15","0","0","0","0","0"
"12986","TUPPER LAKE","NY","6120","6029","34188","7858","42.9","3227","2893","44.9","41.2","2481","2.23","54861","141","969","168","2704","3204","121800","51599","0","Malone, NY","31660","Micro","CONIFER","New York","36","FRANKLIN","033","44.241752","-74.375204","Northeast","Middle Atlantic","518/838","Y","226.238","23.84","21","15114.76","19","164","51","2","5906","19","0","0","0","0","0"
"12989","VERMONTVILLE","NY","1010","1014","1011","171","48.2","514","496","48.1","48.4","448","2.25","66167","9","25","3","451","528","175600","51599","0","Malone, NY","31660","Micro","LOON LAKE","New York","36","FRANKLIN","033","44.528966","-74.10876","Northeast","Middle Atlantic","518","Y","147.752","2.814","21","15114.76","4","2","15","1","999","1","0","0","0","0","0"
"12995","WHIPPLEVILLE","NY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","51599","0","Malone, NY","31660","Micro","WHIPPLEVILLE","New York","36","FRANKLIN","033","44.8099","-74.2624","Northeast","Middle Atlantic","518","Y","0","0","21","15114.76","0","0","0","0","0","0","0","0","0","0","0"
"13655","HOGANSBURG","NY","3512","3254","36904","8708","31.2","1724","1788","31.9","30.5","1283","2.73","36712","35","1304","45","1192","2182","114200","51599","0","Malone, NY","31660","Micro","AKWESASNE","New York","36","FRANKLIN","033","44.976471","-74.648944","Northeast","Middle Atlantic","518","Y","20.221","2.252","21","15114.76","10","10","3343","3","233","12","0","0","0","0","0"
"12025","BROADALBIN","NY","5505","5175","12790","2914","41.9","2725","2780","41.8","42","2210","2.48","66548","90","396","34","2087","2686","161100","55531","0","Gloversville, NY","24100","Micro","BROADALBIN","New York","36","FULTON","035","43.097076","-74.138936","Northeast","Middle Atlantic","518/838","Y","36.267","0.426","21","15114.76","35","54","42","2","5413","16","0","0","0","0","0"
"12032","CAROGA LAKE","NY","836","201","1375","254","47.2","450","386","46.6","47.7","382","2.19","47738","16","46","2","92","717","132300","55531","0","Gloversville, NY","24100","Micro","CAROGA","New York","36","FULTON","035","43.264025","-74.576512","Northeast","Middle Atlantic","518","Y","88.805","4.443","21","15114.76","2","3","9","0","833","3","0","0","0","0","0"
"12078","GLOVERSVILLE","NY","23773","23515","209255","51171","41.1","11543","12230","42.6","39.6","9812","2.37","40692","463","5727","461","9922","11060","89500","55531","0","Gloversville, NY","24100","Micro","BLEECKER","New York","36","FULTON","035","43.130268","-74.352938","Northeast","Middle Atlantic","518","Y","108.485","3.764","21","15114.76","166","706","166","31","22940","200","0","0","0","0","0"
"12095","JOHNSTOWN","NY","12606","12061","228943","53623","40.4","6249","6357","42.4","39","4976","2.36","51022","373","6592","441","5111","5980","99900","55531","0","Gloversville, NY","24100","Micro","GAROGA","New York","36","FULTON","035","43.046198","-74.381018","Northeast","Middle Atlantic","518","Y","60.64","0.323","20|21","1231.28|15114.76","181","565","55","19","11858","118","0","0","0","0","0"
"12117","MAYFIELD","NY","3256","2928","12101","2132","44.8","1649","1607","45.4","44","1341","2.42","55417","63","315","29","1210","1679","142400","55531","0","Gloversville, NY","24100","Micro","MAYFIELD","New York","36","FULTON","035","43.15235","-74.240802","Northeast","Middle Atlantic","518","Y","44.856","0.68","21","15114.76","16","25","18","1","3218","8","0","0","0","0","0"
"12134","NORTHVILLE","NY","3516","3510","14577","3443","45.6","1762","1754","45.5","45.6","1510","2.32","53269","81","358","47","1513","2307","156800","55531","0","Gloversville, NY","24100","Micro","EDINBURG","New York","36","FULTON","035","43.260492","-74.224841","Northeast","Middle Atlantic","518","Y","193.186","2.254","21","15114.76","12","18","43","5","3472","11","0","0","0","0","0"
"13470","STRATFORD","NY","725","617","0","0","47","365","360","45","47.8","291","2.45","41500","5","0","0","252","372","84000","55531","0","Gloversville, NY","24100","Micro","STRATFORD","New York","36","FULTON","035","43.210957","-74.63542","Northeast","Middle Atlantic","518","Y","66.914","1.676","21","15114.76","2","4","2","1","721","3","0","0","0","0","0"
"14005","ALEXANDER","NY","1986","1517","4363","948","40.1","984","1002","40.9","38.6","714","2.78","58611","23","134","11","546","1074","120000","60079","0","Batavia, NY","12860","Micro","ALEXANDER","New York","36","GENESEE","037","42.917547","-78.270016","Northeast","Middle Atlantic","585","Y","33.424","0.106","27","3973.13","10","9","6","0","1953","25","0","0","0","0","0"
